"","Row.names","Kingdom","Phylum","Class","Order","Family","Genus","Species","Intercept..Est","Intercept..SE","Intercept..t.val","X.Intercept..pval","X.Intercept..pval.padj","Sex","Study","group","Est","SE","t.val","pval","pval.padj","rab.all","rab.win.0","rab.win.1","diff.btw","diff.win","effect","overlap","direct","id"
"395","71d66ceaddb03115b1c894ff4284735c","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium",-1.92555699082513,0.84338667134954,-2.28172435826489,0.179479682633177,0.845149058877373,"female","Ellis et al. 2021","MK4",11.4697977659379,1.09964168327555,10.6784799366837,9.4849531875561e-10,1.42284395527148e-06,8.02663434985211,7.12777661822068,9.37166853938148,6.52346230604236,7.04139659710576,0.781109283435,0.204368266913498,"Positive","female_MK4_Ellis et al. 2021_Positive"
"396","71d66ceaddb03115b1c894ff4284735c","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium",-1.92555699082513,0.84338667134954,-2.28172435826489,0.179479682633177,0.845149058877373,"female","Ellis et al. 2021","MK9",10.8278490590729,1.12451556179939,9.8550717106813,6.94082802928576e-09,1.03918195780615e-05,8.02663434985211,7.61628669705187,8.44308099619777,2.12737446070743,7.47886815709739,0.525553121193845,0.305555613097023,"Positive","female_MK9_Ellis et al. 2021_Positive"
"397","71d66ceaddb03115b1c894ff4284735c","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium",-1.92555699082513,0.84338667134954,-2.28172435826489,0.179479682633177,0.845149058877373,"female","Ellis et al. 2021","PK",10.7172981877871,1.12451556179939,9.75411439501169,9.27408860354151e-09,1.3802405394116e-05,8.02663434985211,7.51416345612109,8.81794854511954,1.75987503819127,5.97246209571585,0.511036275009786,0.328125048955114,"Positive","female_PK_Ellis et al. 2021_Positive"
"398","71d66ceaddb03115b1c894ff4284735c","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium",-1.92555699082513,0.84338667134954,-2.28172435826489,0.179479682633177,0.845149058877373,"female","Ellis et al. 2021","VKdef",12.1126661723848,1.12451556179938,11.0298116859379,3.6371185563877e-10,5.45600264112332e-07,8.02663434985211,7.27821526563247,9.88209111863156,4.54060672081369,6.12286395569175,0.876655800749248,0.112847465052437,"Positive","female_VKdef_Ellis et al. 2021_Positive"
"399","741bd135e614533f94df0ce08b8dccd0","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA,9.70600329618381,0.946514236876135,10.5510470813582,2.48497269818317e-09,3.63536682678451e-06,"female","Ellis et al. 2021","Combo",-11.9743006162592,1.26201898250151,-9.7463736044795,9.26794232157524e-09,1.39986300327303e-05,0.940349591015107,2.06096009171275,-1.62558164138122,-8.07407262252851,8.67380957772809,-0.80159677273743,0.266897821516321,"Negative","female_Combo_Ellis et al. 2021_Negative"
"400","741bd135e614533f94df0ce08b8dccd0","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA,9.70600329618381,0.946514236876135,10.5510470813582,2.48497269818317e-09,3.63536682678451e-06,"female","Ellis et al. 2021","MK4",-11.9552378058515,1.23410357792029,-9.89375211538871,9.2864787838709e-09,1.40622664504559e-05,0.940349591015107,2.28452357176996,-1.5456519320386,-6.93489444989428,8.67157264067778,-0.756450984014836,0.255850299030128,"Negative","female_MK4_Ellis et al. 2021_Negative"
"401","741bd135e614533f94df0ce08b8dccd0","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA,9.70600329618381,0.946514236876135,10.5510470813582,2.48497269818317e-09,3.63536682678451e-06,"female","Ellis et al. 2021","MK9",-11.7613178399624,1.26201898250151,-9.53701515269252,5.28633846592907e-08,7.93941679766881e-05,0.940349591015107,2.01123264086454,-1.49313292614471,-7.24067775180928,8.54563012442395,-0.742995162589451,0.24131953316521,"Negative","female_MK9_Ellis et al. 2021_Negative"
"402","741bd135e614533f94df0ce08b8dccd0","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA,9.70600329618381,0.946514236876135,10.5510470813582,2.48497269818317e-09,3.63536682678451e-06,"female","Ellis et al. 2021","PK",-11.9444899261739,1.26201898250151,-9.68724819753237,7.76887090943312e-09,1.17566466153619e-05,0.940349591015107,2.03224614194342,-1.51582804683197,-8.20937841059822,8.64740202031161,-0.7701478454398,0.258680634575372,"Negative","female_PK_Ellis et al. 2021_Negative"
"403","741bd135e614533f94df0ce08b8dccd0","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA,9.70600329618381,0.946514236876135,10.5510470813582,2.48497269818317e-09,3.63536682678451e-06,"female","Ellis et al. 2021","VKdef",-11.8453185706619,1.26201898250151,-9.62832815908846,4.01665793455658e-08,6.01888377442118e-05,0.940349591015107,2.02126628509524,-1.40334059067808,-7.38027273905765,8.63205529811257,-0.773355372065333,0.256944524383296,"Negative","female_VKdef_Ellis et al. 2021_Negative"
"404","7bbc97c4dadd03f8eb9e9d35d8d52e47","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium",-1.95862931472481,0.840713361774187,-2.31808651740388,0.167702742195456,0.867271835126448,"female","Ellis et al. 2021","Combo",9.96919214733716,1.12095114903225,9.0693556703394,1.79967713128574e-08,2.68950393367366e-05,6.78598095602842,5.71881507961779,8.35069723203037,2.94485165282137,6.25986954511449,0.616688902777881,0.291666729987602,"Positive","female_Combo_Ellis et al. 2021_Positive"
"405","7bbc97c4dadd03f8eb9e9d35d8d52e47","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium",-1.95862931472481,0.840713361774187,-2.31808651740388,0.167702742195456,0.867271835126448,"female","Ellis et al. 2021","MK4",10.7064476934209,1.09615611403286,9.96294273678854,1.5094646482512e-09,2.26853661436762e-06,6.78598095602842,5.22500352071551,8.65954671672443,3.5804207517707,6.10622424792738,0.797344786850372,0.154446312011774,"Positive","female_MK4_Ellis et al. 2021_Positive"
"406","7bbc97c4dadd03f8eb9e9d35d8d52e47","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium",-1.95862931472481,0.840713361774187,-2.31808651740388,0.167702742195456,0.867271835126448,"female","Ellis et al. 2021","MK9",9.59739037627919,1.12095114903225,8.72812372812953,5.46150006053498e-08,8.17045615047478e-05,6.78598095602842,6.01736805308176,7.78689392782757,1.99910976485797,5.72270777885264,0.514132149194049,0.34488739131318,"Positive","female_MK9_Ellis et al. 2021_Positive"
"407","7bbc97c4dadd03f8eb9e9d35d8d52e47","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium",-1.95862931472481,0.840713361774187,-2.31808651740388,0.167702742195456,0.867271835126448,"female","Ellis et al. 2021","PK",9.58840531235908,1.12095114903225,8.72179975801851,5.12803479132625e-08,7.62315459783863e-05,6.78598095602842,6.27862329007587,7.79644922812796,1.58321389549894,5.98675563525289,0.436169612052505,0.365684611624304,"Positive","female_PK_Ellis et al. 2021_Positive"
"408","7bbc97c4dadd03f8eb9e9d35d8d52e47","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium",-1.95862931472481,0.840713361774187,-2.31808651740388,0.167702742195456,0.867271835126448,"female","Ellis et al. 2021","VKdef",10.6050679652364,1.12095114903225,9.65063598971374,4.00543054798842e-09,6.00403320663094e-06,6.78598095602842,5.71881507961779,8.51870706017047,3.06003522215944,5.68972971263645,0.765371923454415,0.183708970804306,"Positive","female_VKdef_Ellis et al. 2021_Positive"
"409","7d17d197d7978be0b6684209ce257e20","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Sutterellaceae","Parasutterella","uncultured_organism",-2.14712000287341,1.0699953179704,-2.01731083163293,0.16610074121482,0.927527560050818,"female","Ellis et al. 2021","MK4",8.02086068087636,1.39510321009364,5.84263448627973,2.4154847883131e-05,0.0289105535100396,3.05579295196957,1.88480068847226,5.77450515827599,3.55514792345188,4.44137079846149,0.699239383486078,0.175000114495576,"Positive","female_MK4_Ellis et al. 2021_Positive"
"410","7d17d197d7978be0b6684209ce257e20","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Sutterellaceae","Parasutterella","uncultured_organism",-2.14712000287341,1.0699953179704,-2.01731083163293,0.16610074121482,0.927527560050818,"female","Ellis et al. 2021","VKdef",8.35850578297182,1.42666042396053,5.95504489290655,1.82948098901583e-05,0.0244833252588451,3.05579295196957,1.90396693369767,6.03700115024393,4.17018080497294,4.00773656099907,0.965950269861939,0.151041837550838,"Positive","female_VKdef_Ellis et al. 2021_Positive"
"411","949ff29940a9526c6c3de2d024c099c2","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,-1.7820086725094,0.846379643991076,-2.06712140511716,0.210212142398212,0.88435764812153,"female","Ellis et al. 2021","Combo",11.0584001570057,1.1285061919881,9.99000268549365,3.47932101687515e-11,5.27188008802966e-08,7.81297204314811,6.35605506150224,9.36454181401783,3.39040524857094,6.7386508068436,0.685176048512807,0.232638982932401,"Positive","female_Combo_Ellis et al. 2021_Positive"
"412","949ff29940a9526c6c3de2d024c099c2","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,-1.7820086725094,0.846379643991076,-2.06712140511716,0.210212142398212,0.88435764812153,"female","Ellis et al. 2021","MK4",11.0741894768955,1.10354404216424,10.2310905022841,1.57439759172027e-11,2.38289884300427e-08,7.81297204314811,5.71462717932698,9.12729709701596,4.9862294357927,7.29796937486848,0.696321830527383,0.246875069245073,"Positive","female_MK4_Ellis et al. 2021_Positive"
"413","949ff29940a9526c6c3de2d024c099c2","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,-1.7820086725094,0.846379643991076,-2.06712140511716,0.210212142398212,0.88435764812153,"female","Ellis et al. 2021","MK9",10.4967160269531,1.1285061919881,9.48070483969432,1.84816035416208e-10,2.79255476076478e-07,7.81297204314811,6.72653763893229,9.06732612344107,3.55699304927272,6.65064831505386,0.588391427565446,0.311958460367184,"Positive","female_MK9_Ellis et al. 2021_Positive"
"414","949ff29940a9526c6c3de2d024c099c2","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,-1.7820086725094,0.846379643991076,-2.06712140511716,0.210212142398212,0.88435764812153,"female","Ellis et al. 2021","PK",11.0881524433804,1.1285061919881,10.0170674047961,2.85742943839664e-11,4.3248227816624e-08,7.81297204314811,6.06361043331012,9.74935676769891,6.11160375162736,6.61931205517157,0.743128085182479,0.213171684131658,"Positive","female_PK_Ellis et al. 2021_Positive"
"415","949ff29940a9526c6c3de2d024c099c2","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,-1.7820086725094,0.846379643991076,-2.06712140511716,0.210212142398212,0.88435764812153,"female","Ellis et al. 2021","VKdef",11.1753615479741,1.1285061919881,10.0960447440107,2.06900798528607e-11,3.12834403316475e-08,7.81297204314811,6.06361043331012,9.44959875186282,3.6620707433521,7.04656739098509,0.702715532052633,0.218750103339658,"Positive","female_VKdef_Ellis et al. 2021_Positive"
"416","a6aa0a15c1d806b5531f10185e8eb6a1","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium",-1.85819255561542,0.85437194061128,-2.15943778142617,0.18539136576785,0.89582724274333,"female","Ellis et al. 2021","Combo",7.76819575810303,1.1391625874817,6.97528047383363,2.26763716043814e-06,0.00335513579542955,5.06750116570096,4.24000948042181,6.11715997971387,2.12963166594781,4.72736849464898,0.445113730426766,0.303819502685815,"Positive","female_Combo_Ellis et al. 2021_Positive"
"417","a6aa0a15c1d806b5531f10185e8eb6a1","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium",-1.85819255561542,0.85437194061128,-2.15943778142617,0.18539136576785,0.89582724274333,"female","Ellis et al. 2021","MK4",8.51694262862419,1.11396472203414,7.82516322639417,1.9010736498981e-07,0.000282989390827444,5.06750116570096,3.59594151391026,6.53452542622151,3.26844588506191,4.28963219952261,0.709799114846585,0.229329250819351,"Positive","female_MK4_Ellis et al. 2021_Positive"
"418","a6aa0a15c1d806b5531f10185e8eb6a1","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium",-1.85819255561542,0.85437194061128,-2.15943778142617,0.18539136576785,0.89582724274333,"female","Ellis et al. 2021","MK9",7.69320797839541,1.1391625874817,6.90173124409616,2.17325813063732e-06,0.00323426137645091,5.06750116570096,4.17605292593289,6.20673927736367,1.85508272463298,4.66265797584804,0.414124183885751,0.335069490928411,"Positive","female_MK9_Ellis et al. 2021_Positive"
"419","a6aa0a15c1d806b5531f10185e8eb6a1","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium",-1.85819255561542,0.85437194061128,-2.15943778142617,0.18539136576785,0.89582724274333,"female","Ellis et al. 2021","PK",8.3598216900122,1.13916258748171,7.50988937917938,5.37272053815319e-07,0.000795488168311719,5.06750116570096,3.8608211332089,6.46621009275819,2.56047360739668,4.9465554744032,0.558826250264789,0.249566808112458,"Positive","female_PK_Ellis et al. 2021_Positive"
"420","a6aa0a15c1d806b5531f10185e8eb6a1","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium",-1.85819255561542,0.85437194061128,-2.15943778142617,0.18539136576785,0.89582724274333,"female","Ellis et al. 2021","VKdef",8.82816162741797,1.1391625874817,7.93438226569753,1.41566576341643e-07,0.000210768646694057,5.06750116570096,3.85876254669942,6.51634001404936,3.87234870975978,4.82786901001556,0.767180550846429,0.19270845736486,"Positive","female_VKdef_Ellis et al. 2021_Positive"
"421","a8755d2daad093cbe6c9c04b7927bbbd","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium",-1.90434576299586,0.826728358320016,-2.2977383545653,0.143229450406314,0.89918836895842,"female","Ellis et al. 2021","Combo",10.5545927269346,1.10230447776002,9.81723571675774,4.7400932045123e-10,7.1487561985705e-07,7.51971024212728,6.85377115648813,8.80722464227305,2.58437455601235,6.81749514719028,0.593798117033618,0.26516472013014,"Positive","female_Combo_Ellis et al. 2021_Positive"
"422","a8755d2daad093cbe6c9c04b7927bbbd","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium",-1.90434576299586,0.826728358320016,-2.2977383545653,0.143229450406314,0.89918836895842,"female","Ellis et al. 2021","MK4",11.1699609910779,1.07792190040182,10.6281024280906,4.89743340237424e-11,7.40255617305797e-08,7.51971024212728,6.79343095685757,9.52773146133232,3.12280466841746,6.63157591129138,0.76744449683011,0.18252740897346,"Positive","female_MK4_Ellis et al. 2021_Positive"
"423","a8755d2daad093cbe6c9c04b7927bbbd","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium",-1.90434576299586,0.826728358320016,-2.2977383545653,0.143229450406314,0.89918836895842,"female","Ellis et al. 2021","MK9",10.2760337877337,1.10230447776002,9.55662489481649,1.10212714133644e-09,1.66026239909202e-06,7.51971024212728,7.1976264588278,8.54594052534094,1.6101159630578,6.8264703036033,0.419672053282865,0.309027833937531,"Positive","female_MK9_Ellis et al. 2021_Positive"
"424","a8755d2daad093cbe6c9c04b7927bbbd","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium",-1.90434576299586,0.826728358320016,-2.2977383545653,0.143229450406314,0.89918836895842,"female","Ellis et al. 2021","PK",10.2718368239007,1.10230447776002,9.55265352663841,1.07119223649349e-09,1.61087209696401e-06,7.51971024212728,6.85377115648813,8.38129488522032,2.58382089569068,6.42114156743829,0.552197632273354,0.321180607057586,"Positive","female_PK_Ellis et al. 2021_Positive"
"425","a8755d2daad093cbe6c9c04b7927bbbd","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium",-1.90434576299586,0.826728358320016,-2.2977383545653,0.143229450406314,0.89918836895842,"female","Ellis et al. 2021","VKdef",10.9754083877099,1.10230447776002,10.2110209753428,1.59233649271743e-10,2.40200104376299e-07,7.51971024212728,6.85377115648813,9.12554928194648,2.15193716158276,6.50677480895921,0.693808224439768,0.210069554156582,"Positive","female_VKdef_Ellis et al. 2021_Positive"
"426","ac1ecfccfe7157c5c56b9ad633d96f25","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_Bacteroidales",-1.92238991717892,0.854087989313936,-2.27401201658801,0.154016154200445,0.863170926145522,"female","Ellis et al. 2021","VKdef",7.5360037719941,1.13878398575191,6.77061040925862,6.67099330428106e-06,0.00978236270162797,3.04926166910839,2.2137109464783,5.24344843848318,3.63672024354308,3.47195074779501,0.871078647425476,0.128472430580793,"Positive","female_VKdef_Ellis et al. 2021_Positive"
"427","b4d2dc7e79e032c6486253e7a49f074b","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA,-2.03864656613879,1.00325455274647,-2.01257939443563,0.185194980565848,0.903398809988757,"female","Ellis et al. 2021","Combo",10.8794700554536,1.33767273699529,8.25533536442131,6.0322771568462e-09,9.07256970581245e-06,6.7890003801041,3.87800805340946,8.92395000752641,6.80534199874661,6.28449795783467,0.766585191297888,0.220104088167568,"Positive","female_Combo_Ellis et al. 2021_Positive"
"428","b4d2dc7e79e032c6486253e7a49f074b","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA,-2.03864656613879,1.00325455274647,-2.01257939443563,0.185194980565848,0.903398809988757,"female","Ellis et al. 2021","MK4",9.52397709554191,1.30808389865906,7.40416228840828,3.43920085213989e-07,0.000511588611518783,6.7890003801041,5.16057110359238,8.39933329607018,3.1837676920226,7.62575735033219,0.535538558724257,0.301092091608169,"Positive","female_MK4_Ellis et al. 2021_Positive"
"429","b4d2dc7e79e032c6486253e7a49f074b","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA,-2.03864656613879,1.00325455274647,-2.01257939443563,0.185194980565848,0.903398809988757,"female","Ellis et al. 2021","MK9",10.5898468274616,1.33767273699529,8.0350995956055,1.37807620474433e-08,2.06898182738371e-05,6.7890003801041,3.87800805340946,8.74928723143459,4.50656885640089,6.46891527661512,0.639286634839275,0.255208414201915,"Positive","female_MK9_Ellis et al. 2021_Positive"
"430","b4d2dc7e79e032c6486253e7a49f074b","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA,-2.03864656613879,1.00325455274647,-2.01257939443563,0.185194980565848,0.903398809988757,"female","Ellis et al. 2021","PK",9.7116647566321,1.33767273699529,7.3642717528416,1.06462893596724e-07,0.00015882395788365,6.7890003801041,3.87800805340946,7.60084780942267,4.40285451849207,6.48943475018314,0.543008959690706,0.352430596157773,"Positive","female_PK_Ellis et al. 2021_Positive"
"431","b4d2dc7e79e032c6486253e7a49f074b","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA,-2.03864656613879,1.00325455274647,-2.01257939443563,0.185194980565848,0.903398809988757,"female","Ellis et al. 2021","VKdef",11.3084937261527,1.33767273699529,8.5824258117137,2.08034627129939e-09,3.12459814800469e-06,6.7890003801041,3.87800805340946,9.3601728554996,5.87986295634917,6.33105401250235,0.865041936222102,0.166666817370067,"Positive","female_VKdef_Ellis et al. 2021_Positive"
"432","b4d6edf2fed7f3c5477d370559a3a9cf","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA,8.99881191488716,1.12227359154264,8.18017903131138,6.26152756992229e-09,9.10777091110551e-06,"female","Ellis et al. 2021","Combo",-11.3227137885072,1.49636478872351,-7.69502346014265,4.89832959870568e-08,7.38672974853003e-05,0.868058384379134,1.64941840338741,-1.56011204639182,-6.4693293592146,7.92384378286857,-0.752792719769474,0.237847313030844,"Negative","female_Combo_Ellis et al. 2021_Negative"
"433","b4d6edf2fed7f3c5477d370559a3a9cf","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA,8.99881191488716,1.12227359154264,8.18017903131138,6.26152756992229e-09,9.10777091110551e-06,"female","Ellis et al. 2021","MK4",-11.054070434887,1.46326573945604,-7.68165032629054,1.93651649195437e-08,2.92871002166017e-05,0.868058384379134,1.83658446637213,-1.43990413097097,-5.67023418771579,7.60393505923648,-0.663021621077003,0.268750059850186,"Negative","female_MK4_Ellis et al. 2021_Negative"
"434","b4d6edf2fed7f3c5477d370559a3a9cf","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA,8.99881191488716,1.12227359154264,8.18017903131138,6.26152756992229e-09,9.10777091110551e-06,"female","Ellis et al. 2021","MK9",-11.0685586893581,1.49636478872352,-7.52709208728497,1.02879076504386e-07,0.000155055374761849,0.868058384379134,1.69664500490954,-1.39601000174251,-5.35346097984427,7.70158053131979,-0.65264033449293,0.274305626749889,"Negative","female_MK9_Ellis et al. 2021_Negative"
"435","b4d6edf2fed7f3c5477d370559a3a9cf","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA,8.99881191488716,1.12227359154264,8.18017903131138,6.26152756992229e-09,9.10777091110551e-06,"female","Ellis et al. 2021","PK",-11.2758606607402,1.49636478872352,-7.64988619236479,4.97499450489991e-08,7.49996012481685e-05,0.868058384379134,1.69981299252267,-1.52900080919,-6.59635397017708,7.70283384175902,-0.709944578036537,0.254766112022134,"Negative","female_PK_Ellis et al. 2021_Negative"
"436","b4d6edf2fed7f3c5477d370559a3a9cf","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA,8.99881191488716,1.12227359154264,8.18017903131138,6.26152756992229e-09,9.10777091110551e-06,"female","Ellis et al. 2021","VKdef",-11.0693262730714,1.49636478872352,-7.51294492853602,1.0473707605721e-07,0.00015759580254582,0.868058384379134,1.62761555650135,-1.43901183514161,-5.44790571339659,8.08595343063755,-0.65209965293163,0.249566808112458,"Negative","female_VKdef_Ellis et al. 2021_Negative"
"437","b7a8ee365de32e5c7fe7c8c6fa7dc15c","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium",-1.89270126940094,0.833973493298895,-2.20222116272834,0.210210215268594,0.843267821391155,"female","Ellis et al. 2021","Combo",12.0190417892662,1.11196465773186,11.006577134404,2.30480454374959e-12,3.50983772672548e-09,9.0826829199569,7.15236174104594,10.223733653396,3.50708380538759,7.90845123592397,0.66962243124487,0.27209712573055,"Positive","female_Combo_Ellis et al. 2021_Positive"
"438","b7a8ee365de32e5c7fe7c8c6fa7dc15c","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium",-1.89270126940094,0.833973493298895,-2.20222116272834,0.210210215268594,0.843267821391155,"female","Ellis et al. 2021","MK4",12.7265818550603,1.08736840067788,11.9235168599252,1.21840558185933e-13,1.85635108383433e-10,9.0826829199569,6.23952320665606,10.8607516601325,4.22185022772601,7.96988867317561,0.801900759845853,0.152886251339455,"Positive","female_MK4_Ellis et al. 2021_Positive"
"439","b7a8ee365de32e5c7fe7c8c6fa7dc15c","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium",-1.89270126940094,0.833973493298895,-2.20222116272834,0.210210215268594,0.843267821391155,"female","Ellis et al. 2021","MK9",11.8435498295681,1.11196465773186,10.8435476869497,3.70512781251223e-12,5.63915523890113e-09,9.0826829199569,7.15236174104594,9.96830624360974,3.62431518206665,7.93579359222313,0.63583833186579,0.324090171567859,"Positive","female_MK9_Ellis et al. 2021_Positive"
"440","b7a8ee365de32e5c7fe7c8c6fa7dc15c","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium",-1.89270126940094,0.833973493298895,-2.20222116272834,0.210210215268594,0.843267821391155,"female","Ellis et al. 2021","PK",11.8825153738255,1.11196465773186,10.8797028223988,3.4819738539866e-12,5.29509276425843e-09,9.0826829199569,7.15236174104594,9.87727210607674,1.99031383019272,7.48515793050778,0.622726500332944,0.306759155649054,"Positive","female_PK_Ellis et al. 2021_Positive"
"441","b7a8ee365de32e5c7fe7c8c6fa7dc15c","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium",-1.89270126940094,0.833973493298895,-2.20222116272834,0.210210215268594,0.843267821391155,"female","Ellis et al. 2021","VKdef",11.9849686656362,1.11196465773186,10.9743888111402,2.33107415537809e-12,3.54146782469031e-09,9.0826829199569,8.83685659255489,10.8004986287841,2.44526120222821,8.00101527964379,0.661417893684955,0.223958433065442,"Positive","female_VKdef_Ellis et al. 2021_Positive"
"442","b9a1e0631cd7ba5ccb15e32918353c50","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","uncultured","uncultured_bacterium",-1.73271863925126,1.25771389698568,-1.38365866465875,0.295351426331704,0.986620381192933,"female","Ellis et al. 2021","Combo",9.83110623874413,1.67695186264757,5.93148329210241,7.45800670949918e-06,0.0110125590841037,6.2021784473524,2.00996219333153,9.88867711060524,4.64343536693717,8.666374253126,0.594465246169826,0.275563328584566,"Positive","female_Combo_Ellis et al. 2021_Positive"
"443","b9a1e0631cd7ba5ccb15e32918353c50","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","uncultured","uncultured_bacterium",-1.73271863925126,1.25771389698568,-1.38365866465875,0.295351426331704,0.986620381192933,"female","Ellis et al. 2021","MK4",9.27854183496902,1.63985829245717,5.72527262966525,2.20936852394021e-05,0.0287548343035841,6.2021784473524,1.88306776285679,8.18663812039624,3.04472306074483,8.65019092352903,0.463924406833717,0.346875034377566,"Positive","female_MK4_Ellis et al. 2021_Positive"
"444","b9a1e0631cd7ba5ccb15e32918353c50","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","uncultured","uncultured_bacterium",-1.73271863925126,1.25771389698568,-1.38365866465875,0.295351426331704,0.986620381192933,"female","Ellis et al. 2021","MK9",11.5018779238216,1.67695186264757,6.92972523465665,2.22422351440899e-07,0.000332516551752523,6.2021784473524,1.75034657420861,10.0647414890356,7.21831690313678,6.82217469963207,0.900197670877987,0.143847667963624,"Positive","female_MK9_Ellis et al. 2021_Positive"
