"","Authors","metric","subgroup","CN","EN","yi","vi","stats","Protocol"
"2228","Gubert et al. 2022","Observed","WT_Enviromental enrichment ",16,16,0.166626552173029,0.00514003600451777,"lnRR","Gubert"
"2229","Gubert et al. 2022","Observed","WT_Exercise",16,16,0.0293354901411857,0.0049705376258513,"lnRR","Gubert"
"2230","Gubert et al. 2022","Observed","WT_control",16,16,-0.0876439252069643,0.00725690140055591,"lnRR","Gubert"
"2231","Ibrahim et al. 2019","Observed","AOM/DSS",7,3,-0.110465010258307,0.0147979751799467,"lnRR","Ibrahim"
"2232","Ibrahim et al. 2019","Observed","AOM/DSS-ERbKOVil",7,6,-0.190747456180983,0.00537506808461369,"lnRR","Ibrahim"
"2233","Ibrahim et al. 2019","Observed","Control",4,4,0.0327037210885553,0.0136032592588426,"lnRR","Ibrahim"
"2234","Ibrahim et al. 2019","Observed","Control-ERbKOVil",4,4,-0.286445387394357,0.0042191668267952,"lnRR","Ibrahim"
"2235","Kozik et al. 2019","Observed","Colitis-cecal",7,7,-0.0281664290356629,0.0110186326529764,"lnRR","Kozik"
"2236","Kozik et al. 2019","Observed","Colitis-colonMucus",5,4,-0.0570143546064739,0.0195248274851157,"lnRR","Kozik"
"2237","Kozik et al. 2019","Observed","Colitis-colonMucus_T0",1,NA,NA,NA,"lnRR","Kozik"
"2238","Kozik et al. 2019","Observed","Colitis-fecal",5,7,0.099481136645557,0.0317863793168139,"lnRR","Kozik"
"2239","Kozik et al. 2019","Observed","Colitis-fecal_T0",7,7,0.0379003206362214,0.0369832677495067,"lnRR","Kozik"
"2240","Kozik et al. 2019","Observed","Control-cecal",2,3,-0.123724675730246,0.0436159773681775,"lnRR","Kozik"
"2241","Kozik et al. 2019","Observed","Control-colonMucus",NA,3,NA,NA,"lnRR","Kozik"
"2242","Kozik et al. 2019","Observed","Control-fecal",2,3,-0.0290670327250703,0.0159377318777729,"lnRR","Kozik"
"2243","Kozik et al. 2019","Observed","Control-fecal_T0",2,3,0.279166197883063,0.0268055101593337,"lnRR","Kozik"
"2244","Li et al. 2020","Observed","Chow diet + STZ injection+ Distilled water ",5,1,NA,NA,"lnRR","Li"
"2245","Li et al. 2020","Observed","HFD+ STZ injection + DNJ",1,9,NA,NA,"lnRR","Li"
"2246","Li et al. 2020","Observed","HFD+ STZ injection+ Distilled water",NA,3,NA,NA,"lnRR","Li"
"2247","Lindheim et al. 2018","Observed","PRJNA445979",76,93,0.0308852192663575,0.000826545748814999,"lnRR","Lindheim"
"2248","Lyte et al. 2022","Observed","beef-chow",18,19,-0.0278458705568382,0.00783625892419972,"lnRR","Lyte"
"2249","Lyte et al. 2022","Observed","beef-chow-stress",18,20,-0.0754204570712635,0.00298389244084811,"lnRR","Lyte"
"2250","Lyte et al. 2022","Observed","chow-control",20,19,0.080780994308746,0.0027825914032827,"lnRR","Lyte"
"2251","Lyte et al. 2022","Observed","chow-stress",20,20,-0.147024781724598,0.00277023822864027,"lnRR","Lyte"
"2252","Pizarro et al. 2021","Observed","EtOH-Syn-T1",10,8,-0.0194414194337155,0.00205111107618302,"lnRR","Pizarro"
"2253","Pizarro et al. 2021","Observed","EtOH-T1",10,8,-0.115735199003716,0.00282387901840844,"lnRR","Pizarro"
"2254","Pizarro et al. 2021","Observed","Symbiotic-T0",10,8,-0.0740069171379836,0.00210199955112066,"lnRR","Pizarro"
"2255","Pizarro et al. 2021","Observed","Water-T0",10,8,0.11315415856338,0.00138433519665781,"lnRR","Pizarro"
"2256","Ramakrishna et al. 2020","Observed","ACV+IVIG-injected",1,4,NA,NA,"lnRR","Ramakrishna"
"2257","Ramakrishna et al. 2020","Observed","ACV-injected",3,2,0.145836242941393,0.0583393179225163,"lnRR","Ramakrishna"
"2258","Ramakrishna et al. 2020","Observed","Control",2,3,-0.326022696898881,0.0490986134826856,"lnRR","Ramakrishna"
"2259","Ramakrishna et al. 2020","Observed","HSV1-infected",4,5,0.109351133436292,0.0261976310213062,"lnRR","Ramakrishna"
"2260","Ramakrishna et al. 2020","Observed","HSV1-infected; ACV+IVIG-injected",2,3,-0.177321556793955,0.01005,"lnRR","Ramakrishna"
"2261","Ramakrishna et al. 2020","Observed","HSV1-infected; ACV-injected",1,1,NA,NA,"lnRR","Ramakrishna"
"2262","Ramakrishna et al. 2020","Observed","HSV1-infected; IVIG-injected",3,1,NA,NA,"lnRR","Ramakrishna"
"2263","Ramakrishna et al. 2020","Observed","IVIG-injected",5,5,-0.0515010275257773,0.0289159392881216,"lnRR","Ramakrishna"
"2264","Son et al. 2019","Observed","Control",8,8,-0.258393292683478,0.0118310743618489,"lnRR","Son"
"2265","Son et al. 2019","Observed","IL-10 Knockout ",8,8,-0.00174184789569405,0.0200091616146017,"lnRR","Son"
"2266","Song et al. 2020","Observed","AOM/DSS",12,NA,NA,NA,"lnRR","Song"
"2267","Song et al. 2020","Observed","AOM/DSS E2-supplemented",12,NA,NA,NA,"lnRR","Song"
"2268","Song et al. 2020","Observed","Control",5,11,0.182414913208431,0.00671491421574602,"lnRR","Song"
"2269","Song et al. 2020","Observed","E2-supplemented",12,NA,NA,NA,"lnRR","Song"
"2270","Song et al. 2020","Observed","ovariectomized ",NA,7,NA,NA,"lnRR","Song"
"2271","Song et al. 2021","Observed","AOM/DSS",8,8,-0.12311498897865,0.0156186435291031,"lnRR","Song"
"2272","Song et al. 2021","Observed","AOM/DSS-Nrf2KO",8,8,0.0613587322321277,0.00424384867594194,"lnRR","Song"
"2273","Song et al. 2021","Observed","Control",8,8,-0.265192286187605,0.0247663063984874,"lnRR","Song"
"2274","Song et al. 2021","Observed","Nrf2KO",8,8,-0.057086235020453,0.00882297070081153,"lnRR","Song"
"2275","Song et al. 2022","Observed","AOM/DSS",10,7,0.0673838781998546,0.0044868921716633,"lnRR","Song"
"2276","Song et al. 2022","Observed","AOM/DSS_ steroid-injected",8,4,0.0852421488742504,0.00317649614249622,"lnRR","Song"
"2277","Song et al. 2022","Observed","Control",4,4,-0.346666691985628,0.00795440846675167,"lnRR","Song"
"2278","Song et al. 2022","Observed","orchiectomized",4,NA,NA,NA,"lnRR","Song"
"2279","Song et al. 2022","Observed","orchiectomized_ AOM/DSS",10,NA,NA,NA,"lnRR","Song"
"2280","Song et al. 2022","Observed","orchiectomized_ AOM/DSS_ steroid-injected",6,NA,NA,NA,"lnRR","Song"
"2281","Strickland et al. 2021","Observed","Sigmodon_fulviventer_Ear_day0_Control",4,3,-0.653243346229606,0.297910082743616,"lnRR","Strickland"
"2282","Strickland et al. 2021","Observed","Sigmodon_fulviventer_Ear_day28_Control",10,3,-0.42329434022419,0.12948748221266,"lnRR","Strickland"
"2283","Strickland et al. 2021","Observed","Sigmodon_fulviventer_Ear_day7_Control",10,3,-0.168016711408028,0.0436417578615474,"lnRR","Strickland"
"2284","Strickland et al. 2021","Observed","Sigmodon_fulviventer_Ear_day95_Control",10,NA,NA,NA,"lnRR","Strickland"
"2285","Strickland et al. 2021","Observed","Sigmodon_fulviventer_Fecal_day0_Control",20,3,0.107515099875531,0.00563635591425138,"lnRR","Strickland"
"2286","Strickland et al. 2021","Observed","Sigmodon_fulviventer_Fecal_day111_Control",10,NA,NA,NA,"lnRR","Strickland"
"2287","Strickland et al. 2021","Observed","Sigmodon_fulviventer_Fecal_day14_Control",10,3,0.0796567639622937,0.00440959287827658,"lnRR","Strickland"
"2288","Strickland et al. 2021","Observed","Sigmodon_fulviventer_Fecal_day21_Control",10,3,0.055625527191253,0.00745873436858152,"lnRR","Strickland"
"2289","Strickland et al. 2021","Observed","Sigmodon_fulviventer_Fecal_day28_Control",10,3,0.0507072965152909,0.00992835266719254,"lnRR","Strickland"
"2290","Strickland et al. 2021","Observed","Sigmodon_fulviventer_Fecal_day34_Control",10,NA,NA,NA,"lnRR","Strickland"
"2291","Strickland et al. 2021","Observed","Sigmodon_fulviventer_Fecal_day4_Control",10,NA,NA,NA,"lnRR","Strickland"
"2292","Strickland et al. 2021","Observed","Sigmodon_fulviventer_Fecal_day7_Control",10,3,0.0638638387308263,0.0127539144690095,"lnRR","Strickland"
"2293","Strickland et al. 2021","Observed","Sigmodon_fulviventer_Nose_day0_Control",5,3,-0.0631338806423012,0.0532218869074836,"lnRR","Strickland"
"2294","Strickland et al. 2021","Observed","Sigmodon_fulviventer_Nose_day28_Control",10,3,-0.538626600404561,0.0248784135434588,"lnRR","Strickland"
"2295","Strickland et al. 2021","Observed","Sigmodon_fulviventer_Nose_day7_Control",10,3,-0.312020846708034,0.135346595428924,"lnRR","Strickland"
"2296","Strickland et al. 2021","Observed","Sigmodon_fulviventer_Nose_day95_Control",10,NA,NA,NA,"lnRR","Strickland"
"2297","Strickland et al. 2021","Observed","Sigmodon_fulviventer_Skin_day0_Control",5,3,-0.228513166559298,0.0646496388668795,"lnRR","Strickland"
"2298","Strickland et al. 2021","Observed","Sigmodon_fulviventer_Skin_day28_Control",10,3,0.231374003989107,0.0416433809209301,"lnRR","Strickland"
"2299","Strickland et al. 2021","Observed","Sigmodon_fulviventer_Skin_day7_Control",10,3,0.258178919528187,0.0223487572845584,"lnRR","Strickland"
"2300","Strickland et al. 2021","Observed","Sigmodon_fulviventer_Skin_day95_Control",9,NA,NA,NA,"lnRR","Strickland"
"2301","Strickland et al. 2021","Observed","Sigmodon_hispidus_Ear_day0_Control",NA,9,NA,NA,"lnRR","Strickland"
"2302","Strickland et al. 2021","Observed","Sigmodon_hispidus_Ear_day28_Control",5,9,-0.226897516107691,0.0478283304559332,"lnRR","Strickland"
"2303","Strickland et al. 2021","Observed","Sigmodon_hispidus_Ear_day7_Control",5,9,-0.189920747203172,0.0451251070918093,"lnRR","Strickland"
"2304","Strickland et al. 2021","Observed","Sigmodon_hispidus_Ear_day95_Control",10,NA,NA,NA,"lnRR","Strickland"
"2305","Strickland et al. 2021","Observed","Sigmodon_hispidus_Fecal_day0_Control",15,9,0.141919694497016,0.00720763707005297,"lnRR","Strickland"
"2306","Strickland et al. 2021","Observed","Sigmodon_hispidus_Fecal_day111_Control",10,NA,NA,NA,"lnRR","Strickland"
"2307","Strickland et al. 2021","Observed","Sigmodon_hispidus_Fecal_day14_Control",5,9,0.00651615427972039,0.0170970083393674,"lnRR","Strickland"
"2308","Strickland et al. 2021","Observed","Sigmodon_hispidus_Fecal_day21_Control",5,9,-0.163595289172234,0.018685144945393,"lnRR","Strickland"
"2309","Strickland et al. 2021","Observed","Sigmodon_hispidus_Fecal_day28_Control",5,9,-0.0771086365719074,0.00893688986691182,"lnRR","Strickland"
"2310","Strickland et al. 2021","Observed","Sigmodon_hispidus_Fecal_day34_Control",9,NA,NA,NA,"lnRR","Strickland"
"2311","Strickland et al. 2021","Observed","Sigmodon_hispidus_Fecal_day4_Control",10,NA,NA,NA,"lnRR","Strickland"
"2312","Strickland et al. 2021","Observed","Sigmodon_hispidus_Fecal_day7_Control",5,9,-0.248858784795499,0.00574521682194676,"lnRR","Strickland"
"2313","Strickland et al. 2021","Observed","Sigmodon_hispidus_Nose_day0_Control",NA,9,NA,NA,"lnRR","Strickland"
"2314","Strickland et al. 2021","Observed","Sigmodon_hispidus_Nose_day28_Control",5,8,0.293719729516201,0.034363178372048,"lnRR","Strickland"
"2315","Strickland et al. 2021","Observed","Sigmodon_hispidus_Nose_day7_Control",5,9,0.477009200266508,0.0508223501354483,"lnRR","Strickland"
"2316","Strickland et al. 2021","Observed","Sigmodon_hispidus_Nose_day95_Control",10,NA,NA,NA,"lnRR","Strickland"
"2317","Strickland et al. 2021","Observed","Sigmodon_hispidus_Skin_day0_Control",NA,9,NA,NA,"lnRR","Strickland"
"2318","Strickland et al. 2021","Observed","Sigmodon_hispidus_Skin_day28_Control",5,9,0.111718828336865,0.0333135987941723,"lnRR","Strickland"
"2319","Strickland et al. 2021","Observed","Sigmodon_hispidus_Skin_day7_Control",5,8,-0.431747800467978,0.0439427558979391,"lnRR","Strickland"
"2320","Strickland et al. 2021","Observed","Sigmodon_hispidus_Skin_day95_Control",10,NA,NA,NA,"lnRR","Strickland"
"2321","Sun et al. 2020","Observed","Control",8,8,0.042583995112772,0.0064375016828369,"lnRR","Sun"
"2322","Sun et al. 2020","Observed","High fat",8,7,0.0858566141588104,0.00363023348739656,"lnRR","Sun"
"2323","Sun et al. 2020","Observed","Pomctm1/tm1",8,8,0.09578927956951,0.00484397210108269,"lnRR","Sun"
"2324","Sun et al. 2020","Observed","Pomctm1/tm1, High fat",8,7,0.146834250757135,0.00898272622535555,"lnRR","Sun"
"2325","Tam et al. 2020","Observed","""Smoke exposed, ovariectomy""_cecal",NA,8,NA,NA,"lnRR","Tam"
"2326","Tam et al. 2020","Observed","Control_cecal",10,10,0.019018687934099,0.00458503095894525,"lnRR","Tam"
"2327","Tam et al. 2020","Observed","Smoke exposed_cecal",10,10,0.0723141070444449,0.0024179193440091,"lnRR","Tam"
"2328","Tam et al. 2020","Observed","ovariectomy_cecal",NA,10,NA,NA,"lnRR","Tam"
"2329","Tashiro et al. 2020","Observed","Cellulose",8,8,-0.0546166868595093,0.00096577306152878,"lnRR","Tashiro"
"2330","Tashiro et al. 2020","Observed","Control",8,8,-0.169887211998164,0.00370786334055509,"lnRR","Tashiro"
"2331","Tashiro et al. 2020","Observed","Fiberfree",8,8,0.0230841703988971,0.00208957182761576,"lnRR","Tashiro"
"2332","Tashiro et al. 2020","Observed","Pectin",8,8,0.62349466472801,0.0271302297716357,"lnRR","Tashiro"
"2333","Velasco et al. 2021","Observed","C57BL/6J",4,4,-0.102103441723934,0.00267550768753011,"lnRR","Velasco"
"2334","Velasco et al. 2021","Observed","MRL/MpJ",4,4,-0.00935586345304486,0.00178555825914154,"lnRR","Velasco"
"2335","Weng et al. 2019","Observed","APOE2_APP transgene +",6,11,-0.0557890104479368,0.00321422756357418,"lnRR","Weng"
"2336","Weng et al. 2019","Observed","APOE2_APP transgene -",16,18,0.0119679517034126,0.00373625386603378,"lnRR","Weng"
"2337","Weng et al. 2019","Observed","APOE3_APP transgene +",13,21,-0.0641858883353982,0.00309315549737924,"lnRR","Weng"
"2338","Weng et al. 2019","Observed","APOE3_APP transgene -",20,15,0.0490369325467801,0.00828583977522438,"lnRR","Weng"
"2339","Weng et al. 2019","Observed","APOE4_APP transgene +",19,24,-0.0572679680306525,0.00434383299526851,"lnRR","Weng"
"2340","Weng et al. 2019","Observed","APOE4_APP transgene -",32,24,-0.0152115800533941,0.00321737241886563,"lnRR","Weng"
"2341","Wolfe et al. 2020","Observed","Smad3-/-_CRC_SFB+_cecal",1,7,NA,NA,"lnRR","Wolfe"
"2342","Wolfe et al. 2020","Observed","Smad3-/-_CRC_SFB+_fecal",10,68,-0.163098591347784,0.00380604272318346,"lnRR","Wolfe"
"2343","Wolfe et al. 2020","Observed","Smad3-/-_CRC_SFB-_cecal",2,7,-0.297316368948961,0.0188376270728503,"lnRR","Wolfe"
"2344","Wolfe et al. 2020","Observed","Smad3-/-_CRC_SFB-_fecal",34,83,-0.208502704257042,0.00275228487218531,"lnRR","Wolfe"
"2345","Wolfe et al. 2020","Observed","Smad3-/-_healthy_SFB+_cecal",15,5,0.100538677089605,0.00275141546970167,"lnRR","Wolfe"
"2346","Wolfe et al. 2020","Observed","Smad3-/-_healthy_SFB+_fecal",156,49,-0.0169329380026443,0.00151686047520742,"lnRR","Wolfe"
"2347","Wolfe et al. 2020","Observed","Smad3-/-_healthy_SFB-_cecal",15,10,0.064133016876911,0.0163791147822917,"lnRR","Wolfe"
"2348","Wolfe et al. 2020","Observed","Smad3-/-_healthy_SFB-_fecal",158,135,-0.22339777023852,0.00251780943105592,"lnRR","Wolfe"
"2349","Zajac et al. 2022","Observed","APOE2/E2_cecal",5,6,0.124587159215219,0.00477405573772946,"lnRR","Zajac"
"2350","Zajac et al. 2022","Observed","APOE2/E2_fecal",15,21,-0.0483126133286193,0.0039402616119601,"lnRR","Zajac"
"2351","Zajac et al. 2022","Observed","APOE2/E2_small bowel",2,3,-1.44373086674296,0.0208858892347937,"lnRR","Zajac"
"2352","Zajac et al. 2022","Observed","APOE2/E3_cecal",7,10,-0.0192992718096164,0.00091095539884333,"lnRR","Zajac"
"2353","Zajac et al. 2022","Observed","APOE2/E3_fecal",21,36,-0.0834578778804898,0.00116980533053134,"lnRR","Zajac"
"2354","Zajac et al. 2022","Observed","APOE2/E3_small bowel",1,NA,NA,NA,"lnRR","Zajac"
"2355","Zajac et al. 2022","Observed","APOE2_fecal",8,7,-0.0845893380291138,0.00125979011554421,"lnRR","Zajac"
"2356","Zajac et al. 2022","Observed","APOE3/E3_cecal",13,5,0.00814859842691377,0.00217230443847486,"lnRR","Zajac"
"2357","Zajac et al. 2022","Observed","APOE3/E3_fecal",41,15,-0.0145406905263496,0.00328623584225602,"lnRR","Zajac"
"2358","Zajac et al. 2022","Observed","APOE3/E3_small bowel",4,2,0.0673509814851762,0.028363697853792,"lnRR","Zajac"
"2359","Zajac et al. 2022","Observed","APOE3/E4_cecal",10,8,0.136786885461556,0.00146992877816551,"lnRR","Zajac"
"2360","Zajac et al. 2022","Observed","APOE3/E4_fecal",32,23,-0.0329865735527667,0.0016403789581565,"lnRR","Zajac"
"2361","Zajac et al. 2022","Observed","APOE3/E4_small bowel",NA,1,NA,NA,"lnRR","Zajac"
"2362","Zajac et al. 2022","Observed","APOE3_fecal",6,7,0.0439710951071197,0.006308983599927,"lnRR","Zajac"
"2363","Zajac et al. 2022","Observed","APOE4/E4_cecal",5,4,-0.0847382742534934,0.00372797747417875,"lnRR","Zajac"
"2364","Zajac et al. 2022","Observed","APOE4/E4_fecal",15,19,-0.035778304418512,0.00667385201024452,"lnRR","Zajac"
"2365","Zajac et al. 2022","Observed","APOE4/E4_small bowel",3,3,-0.106566948848386,0.015745311390806,"lnRR","Zajac"
"2366","Zajac et al. 2022","Observed","APOE4_fecal",7,7,-0.107712427285755,0.00473795434363998,"lnRR","Zajac"
"2367","Zou et al. 2021","Observed","Control",4,4,0.119865920720192,0.00340255824484661,"lnRR","Zou"
"2368","Zou et al. 2021","Observed","Glrx1 KO + High fat chow",4,4,-0.00162638732180372,0.00500709583336531,"lnRR","Zou"
"2369","Zou et al. 2021","Observed","Glrx1 KO + Standard chow",2,3,0.0314591930934268,0.00309153472791761,"lnRR","Zou"
"2370","Zou et al. 2021","Observed","High fat chow",5,5,-0.0980579924901676,0.00490639028675148,"lnRR","Zou"
"2371","Cheema & Pluznick 2019","PD","Ang II infusion",3,3,0.0207253531937801,0.00274026000784503,"lnRR","Cheema"
"2372","Cheema & Pluznick 2019","PD","Control",3,3,-0.118434174734408,0.0214503894919969,"lnRR","Cheema"
"2373","Ellis et al. 2021","PD","13C11MK4_cecal",7,7,0.103727942994609,0.000770226426041883,"lnRR","Ellis"
"2374","Ellis et al. 2021","PD","2H7MK7_cecal",7,7,0.0658997381718841,0.0012040054921105,"lnRR","Ellis"
"2375","Ellis et al. 2021","PD","2H7MK9_cecal",7,7,0.112633114339228,0.00139301865675085,"lnRR","Ellis"
"2376","Ellis et al. 2021","PD","2H7PK_cecal",7,7,0.0833178501316179,0.00261251863903433,"lnRR","Ellis"
"2377","Ellis et al. 2021","PD","Combo_cecal",10,9,0.0175030045244563,0.00176841460099326,"lnRR","Ellis"
"2378","Ellis et al. 2021","PD","Control (unlabeled PK)_cecal",7,7,-0.0102712604721712,0.00608226008031994,"lnRR","Ellis"
"2379","Ellis et al. 2021","PD","MK4_cecal",10,10,0.00417499539980606,0.00172140393315074,"lnRR","Ellis"
"2380","Ellis et al. 2021","PD","MK9_cecal",9,9,0.00965625416662625,0.00284699825497558,"lnRR","Ellis"
"2381","Ellis et al. 2021","PD","PK_cecal",10,9,0.186798025968033,0.00490019439410075,"lnRR","Ellis"
"2382","Ellis et al. 2021","PD","VKdef_cecal",8,9,-0.032437319875174,0.00333257606179216,"lnRR","Ellis"
"2383","Gubert et al. 2022","PD","R6/1_Enviromental enrichment ",16,14,0.0601479252673307,0.00209979236144206,"lnRR","Gubert"
"2384","Gubert et al. 2022","PD","R6/1_Exercise",16,16,-0.123720913665256,0.00231471979384928,"lnRR","Gubert"
"2385","Gubert et al. 2022","PD","R6/1_control",16,16,-0.0446104912636634,0.00246772696482198,"lnRR","Gubert"
"2386","Gubert et al. 2022","PD","WT_Enviromental enrichment ",16,16,0.0510647642189613,0.00262517675809322,"lnRR","Gubert"
"2387","Gubert et al. 2022","PD","WT_Exercise",16,16,-0.0282581713633464,0.00266737572644613,"lnRR","Gubert"
"2388","Gubert et al. 2022","PD","WT_control",16,16,-0.111180394501172,0.00440763091569039,"lnRR","Gubert"
"2389","Ibrahim et al. 2019","PD","AOM/DSS",7,3,-0.0974545984985942,0.00714016344973724,"lnRR","Ibrahim"
"2390","Ibrahim et al. 2019","PD","AOM/DSS-ERbKOVil",7,6,-0.0847550568048882,0.00482257732414912,"lnRR","Ibrahim"
"2391","Ibrahim et al. 2019","PD","Control",4,4,-0.0195264924517455,0.0069120883806754,"lnRR","Ibrahim"
"2392","Ibrahim et al. 2019","PD","Control-ERbKOVil",4,4,-0.136017530591087,0.00628680809074314,"lnRR","Ibrahim"
"2393","Kozik et al. 2019","PD","Colitis-cecal",7,7,0.0808287342783704,0.00658938608005224,"lnRR","Kozik"
"2394","Kozik et al. 2019","PD","Colitis-colonMucus",5,4,0.0224268445601858,0.0128554210032366,"lnRR","Kozik"
"2395","Kozik et al. 2019","PD","Colitis-colonMucus_T0",1,NA,NA,NA,"lnRR","Kozik"
"2396","Kozik et al. 2019","PD","Colitis-fecal",5,7,0.0456795123606554,0.0142026452812929,"lnRR","Kozik"
"2397","Kozik et al. 2019","PD","Colitis-fecal_T0",7,7,0.0495897465537469,0.00868013147149448,"lnRR","Kozik"
"2398","Kozik et al. 2019","PD","Control-cecal",2,3,-0.248186914250952,0.0341790699498581,"lnRR","Kozik"
"2399","Kozik et al. 2019","PD","Control-colonMucus",NA,3,NA,NA,"lnRR","Kozik"
"2400","Kozik et al. 2019","PD","Control-fecal",2,3,-0.0189457951210196,0.0004095094725604,"lnRR","Kozik"
"2401","Kozik et al. 2019","PD","Control-fecal_T0",2,3,0.0708315844858406,0.00989667091844197,"lnRR","Kozik"
"2402","Li et al. 2020","PD","Chow diet + STZ injection+ Distilled water ",5,1,NA,NA,"lnRR","Li"
"2403","Li et al. 2020","PD","HFD+ STZ injection + DNJ",1,9,NA,NA,"lnRR","Li"
"2404","Li et al. 2020","PD","HFD+ STZ injection+ Distilled water",NA,3,NA,NA,"lnRR","Li"
"2405","Lindheim et al. 2018","PD","PRJNA445979",76,93,0.00127166088361728,0.000396256305984566,"lnRR","Lindheim"
"2406","Lyte et al. 2022","PD","beef-chow",18,19,-0.071794632984926,0.00291905924642407,"lnRR","Lyte"
"2407","Lyte et al. 2022","PD","beef-chow-stress",18,20,-0.0829360507831121,0.00120909016653465,"lnRR","Lyte"
"2408","Lyte et al. 2022","PD","chow-control",20,19,0.026649408915336,0.00142263549819776,"lnRR","Lyte"
"2409","Lyte et al. 2022","PD","chow-stress",20,20,-0.0719911438531773,0.00163862572394575,"lnRR","Lyte"
"2410","Pizarro et al. 2021","PD","EtOH-Syn-T1",10,8,-0.0255947264847519,0.00141595466310958,"lnRR","Pizarro"
"2411","Pizarro et al. 2021","PD","EtOH-T1",10,8,-0.103818792541268,0.00240476142208798,"lnRR","Pizarro"
"2412","Pizarro et al. 2021","PD","Symbiotic-T0",10,8,-0.0697589577634575,0.00162191676870628,"lnRR","Pizarro"
"2413","Pizarro et al. 2021","PD","Water-T0",10,8,0.07919667847339,0.000790503545435586,"lnRR","Pizarro"
"2414","Ramakrishna et al. 2020","PD","ACV+IVIG-injected",1,4,NA,NA,"lnRR","Ramakrishna"
"2415","Ramakrishna et al. 2020","PD","ACV-injected",3,2,NA,NA,"lnRR","Ramakrishna"
"2416","Ramakrishna et al. 2020","PD","Control",2,3,-0.310835415043854,0,"lnRR","Ramakrishna"
"2417","Ramakrishna et al. 2020","PD","HSV1-infected",4,5,NA,NA,"lnRR","Ramakrishna"
"2418","Ramakrishna et al. 2020","PD","HSV1-infected; ACV+IVIG-injected",2,3,NA,NA,"lnRR","Ramakrishna"
"2419","Ramakrishna et al. 2020","PD","HSV1-infected; ACV-injected",1,1,NA,NA,"lnRR","Ramakrishna"
"2420","Ramakrishna et al. 2020","PD","HSV1-infected; IVIG-injected",3,1,NA,NA,"lnRR","Ramakrishna"
"2421","Ramakrishna et al. 2020","PD","IVIG-injected",5,5,NA,NA,"lnRR","Ramakrishna"
"2422","Son et al. 2019","PD","Control",8,8,-0.262501491334998,0.00679342781010363,"lnRR","Son"
"2423","Son et al. 2019","PD","IL-10 Knockout ",8,8,-0.0327787171031981,0.00784912196195811,"lnRR","Son"
"2424","Song et al. 2020","PD","AOM/DSS",12,NA,NA,NA,"lnRR","Song"
"2425","Song et al. 2020","PD","AOM/DSS E2-supplemented",12,NA,NA,NA,"lnRR","Song"
"2426","Song et al. 2020","PD","Control",5,11,0.0152708581982895,0.0024123290992201,"lnRR","Song"
"2427","Song et al. 2020","PD","E2-supplemented",12,NA,NA,NA,"lnRR","Song"
"2428","Song et al. 2020","PD","ovariectomized ",NA,7,NA,NA,"lnRR","Song"
"2429","Song et al. 2021","PD","AOM/DSS",8,8,-0.121029815487896,0.00594258497236846,"lnRR","Song"
"2430","Song et al. 2021","PD","AOM/DSS-Nrf2KO",8,8,0.0350550986767322,0.00307464504621465,"lnRR","Song"
"2431","Song et al. 2021","PD","Control",8,8,-0.201229748759685,0.00973168954940544,"lnRR","Song"
"2432","Song et al. 2021","PD","Nrf2KO",8,8,0.0555243971166016,0.00464496918750864,"lnRR","Song"
"2433","Song et al. 2022","PD","AOM/DSS",10,7,0.0377335304866081,0.00339575514928058,"lnRR","Song"
"2434","Song et al. 2022","PD","AOM/DSS_ steroid-injected",8,4,0.0519264722845275,0.0031170874928257,"lnRR","Song"
"2435","Song et al. 2022","PD","Control",4,4,-0.220069666079267,0.00325773741646846,"lnRR","Song"
"2436","Song et al. 2022","PD","orchiectomized",4,NA,NA,NA,"lnRR","Song"
"2437","Song et al. 2022","PD","orchiectomized_ AOM/DSS",10,NA,NA,NA,"lnRR","Song"
"2438","Song et al. 2022","PD","orchiectomized_ AOM/DSS_ steroid-injected",6,NA,NA,NA,"lnRR","Song"
"2439","Strickland et al. 2021","PD","Sigmodon_fulviventer_Ear_day0_Control",4,3,-0.115155961446135,0.0699620839530545,"lnRR","Strickland"
"2440","Strickland et al. 2021","PD","Sigmodon_fulviventer_Ear_day28_Control",10,3,-0.250947300658325,0.0833700337493614,"lnRR","Strickland"
"2441","Strickland et al. 2021","PD","Sigmodon_fulviventer_Ear_day7_Control",10,3,-0.170592167155541,0.0287782479746275,"lnRR","Strickland"
"2442","Strickland et al. 2021","PD","Sigmodon_fulviventer_Ear_day95_Control",10,NA,NA,NA,"lnRR","Strickland"
"2443","Strickland et al. 2021","PD","Sigmodon_fulviventer_Fecal_day0_Control",20,3,0.127786134997669,0.00191865740890694,"lnRR","Strickland"
"2444","Strickland et al. 2021","PD","Sigmodon_fulviventer_Fecal_day111_Control",10,NA,NA,NA,"lnRR","Strickland"
"2445","Strickland et al. 2021","PD","Sigmodon_fulviventer_Fecal_day14_Control",10,3,0.282151359976388,0.012900784399498,"lnRR","Strickland"
"2446","Strickland et al. 2021","PD","Sigmodon_fulviventer_Fecal_day21_Control",10,3,0.0491698115413026,0.00218614358153284,"lnRR","Strickland"
"2447","Strickland et al. 2021","PD","Sigmodon_fulviventer_Fecal_day28_Control",10,3,0.03797210851242,0.0053531265661127,"lnRR","Strickland"
"2448","Strickland et al. 2021","PD","Sigmodon_fulviventer_Fecal_day34_Control",10,NA,NA,NA,"lnRR","Strickland"
