"","Row.names","Kingdom","Phylum","Class","Order","Family","Genus","Species","rab.all","rab.win.female","rab.win.male","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","Group","Study","direct"
"700","619f64f2bf103286f4f70bfd89500ed4","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",NA,7.55761112767434,6.55966790019155,9.02638647342101,2.61903680123917,1.07580091244012,2.37528198832951,0.000156632676208107,5.86388289363308e-05,0.00563501603569132,0,0,"2H7PK","Ellis et al. 2021","Positive"
"701","63f80677f72ea9a40894f0848e489ab8","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,4.43118930640966,6.7513782040209,-0.614523388641512,-7.33036958466777,3.78339387988817,-2.08447973560288,0.000156632676208107,0.000890098398738728,0.0216618415368603,0.000582750582750582,0.0201039916660681,"2H7PK","Ellis et al. 2021","Negative"
"702","6482d9e27a29f3e46cb563875888cad3","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,3.04796416967532,4.70567201393613,-1.24148742720516,-5.85521943276366,3.1756036967072,-1.74741768063667,0.0133966756930312,0.00351981270329305,0.0590258466075579,0.00121102855477855,0.0319499277592823,"2H7PK","Ellis et al. 2021","Negative"
"703","6797371940252066205fbd1b85d623ce","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides_intestinalis",11.8066455162724,10.9549591227289,12.783657414828,2.06764270337422,1.19069622558768,2.2659576754797,0.000156632676208107,4.23121143447135e-05,0.00466617766498624,0,0,"2H7PK","Ellis et al. 2021","Positive"
"704","6b694d799e64e40662193c9cb8639bac","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","uncultured",NA,2.64719947169352,-2.02443174742496,7.69627567785065,9.45407819558488,3.50268957546188,2.7547413264047,0.000156632676208107,0.00020204522740911,0.00926879493756739,0,0,"2H7PK","Ellis et al. 2021","Positive"
"705","741bd135e614533f94df0ce08b8dccd0","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA,5.56211429101049,9.36457231726551,-1.95795012078182,-11.2614922873293,2.55173584091896,-4.55998056617869,0.000156632676208107,0.000101154632263957,0.00469416653432053,0.000582750582750582,0.0201039916660681,"2H7PK","Ellis et al. 2021","Negative"
"706","7d2cab9e0d79eee5d789042717652258","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","UCG-010","UCG-010",NA,2.91193349341016,4.96917254588275,-1.9429906328024,-6.91870494724821,2.41583204444478,-2.86857675512176,0.000156632676208107,0.000980255612663952,0.0216334681872928,0.000582750582750582,0.0201039916660681,"2H7PK","Ellis et al. 2021","Negative"
"707","7d501295153896babb8af5384bb71255","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Acetatifactor","uncultured_bacterium",8.8018363644257,10.5553228085682,-0.655457782797408,-10.9752824075919,5.48490595463672,-1.37469715973122,0.0378632261759994,0.00584487167661178,0.100081776704688,0.00213523455710956,0.049172294164421,"2H7PK","Ellis et al. 2021","Negative"
"708","7de3b41e5960b863c1ac5bd5e59c540d","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Incertae_Sedis","uncultured_bacterium",3.10994615997848,5.8040619539618,-1.94479982130505,-7.64990508971356,2.89162608333237,-2.76399953560134,0.000156632676208107,0.000634371545452749,0.0172586395876133,0.000582750582750582,0.0201039916660681,"2H7PK","Ellis et al. 2021","Negative"
"709","7fac4964fbc95ab2f51af4fc6a3f5b48","d__Bacteria","Firmicutes","Bacilli","Acholeplasmatales","Acholeplasmataceae","Anaeroplasma","uncultured_bacterium",3.24359719294648,-1.94766569973246,5.92726520950038,8.26975316094475,3.40984500058479,2.4687449432409,0.000156632676208107,0.000317035662219925,0.0114356721282441,0,0,"2H7PK","Ellis et al. 2021","Positive"
"710","8145b4112c6f962d8181dfbe5bf2a4b9","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,1.02841838103968,-2.12135606559112,5.74396744500896,7.27029303047346,3.39705597988737,2.19248685730859,0.0133668391172307,0.000919795536856229,0.0250729319421756,0.00032779720279723,0.0106411343403722,"2H7PK","Ellis et al. 2021","Positive"
"711","82ce5af16bf4320ff7a302048fca4cb0","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,2.6359311952439,-2.08001079363127,5.59906872726243,7.79903090477996,3.11586427136103,2.39464804505858,0.000156632676208107,0.000525958126818682,0.0181721239537643,0,0,"2H7PK","Ellis et al. 2021","Positive"
"712","85fcf7a57eacdd7e68183d4567afde34","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia","uncultured_bacterium",6.19690114415348,8.73688313632908,-0.663261572318623,-9.49047688695931,4.5143301282864,-1.88533374819377,0.000156632676208107,0.00179871714063275,0.0429841185765194,0.000582750582750582,0.0201039916660681,"2H7PK","Ellis et al. 2021","Negative"
"713","877d2f269c0098e711943433da21e87d","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae_NK4A136_group",NA,3.63571277594996,8.48817710548458,-1.33128726339737,-9.71710150439904,4.71693571595424,-2.05435647019587,0.0289549603828145,0.000554762233836164,0.016367817638067,0.00124289772727273,0.0333402673377106,"2H7PK","Ellis et al. 2021","Negative"
"714","8dde7ab997d5419d772d3686e259a471","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,2.67064555602932,10.0123918485456,-2.00801055433113,-11.790962111408,3.6241076695901,-3.0943027990699,0.000156632676208107,5.1608854456589e-05,0.00262616971466969,0.000582750582750582,0.0201039916660681,"2H7PK","Ellis et al. 2021","Negative"
"715","8eb2d524264d1cfc38cb98d2e8ced741","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","uncultured","gut_metagenome",4.78534062035755,7.2482215002897,-2.13152620550396,-9.58281403144449,2.5759268386184,-3.81145008821696,0.000156632676208107,0.000266829947020472,0.00881923902686645,0.000582750582750582,0.0201039916660681,"2H7PK","Ellis et al. 2021","Negative"
"716","953950264fecff30c195f15a302e020f","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia","mouse_gut",2.39675652743378,5.22920819719463,-1.25110273857942,-6.50097164550453,3.58425501738578,-1.69280036236917,0.0245009418517793,0.00210868995264101,0.0435055032441744,0.00151150932400932,0.0371938329303725,"2H7PK","Ellis et al. 2021","Negative"
"717","9ecf9e738a8ce79cec6ad33e55716f36","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,2.830766028222,-2.012961228089,4.99138355208642,7.15519908969558,2.66527786634555,2.88000393588039,0.000156632676208107,0.00109264538595599,0.0310032322124959,0,0,"2H7PK","Ellis et al. 2021","Positive"
"718","ac09864643e3e040875e5bd8ace7cb83","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Incertae_Sedis",NA,3.73018900159796,7.07612542874735,-2.0563274522734,-8.8125105673468,2.65554883438454,-3.20711770140951,0.000156632676208107,0.000367115911456622,0.0119602335516829,0.000582750582750582,0.0201039916660681,"2H7PK","Ellis et al. 2021","Negative"
"719","ad20db754215d13b3ac8d33afb654b9b","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","CAG-352","uncultured_bacterium",4.91573046088241,-1.97432076242261,10.1336480387803,12.2778325501968,3.02358040835107,4.14392980624528,0.000156632676208107,6.15706783382124e-05,0.00394043761831527,0,0,"2H7PK","Ellis et al. 2021","Positive"
"720","b43695acebe1c901f8b533a5288283c0","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","Colidextribacter",NA,2.46019932072718,-2.07432616641318,5.27545611795736,7.28834488852802,2.65476101180614,2.70879403350892,0.000156632676208107,0.000703604644841715,0.0224572418764578,0,0,"2H7PK","Ellis et al. 2021","Positive"
"721","b4d6edf2fed7f3c5477d370559a3a9cf","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA,3.29504564385358,9.65506021048832,-1.92060565938858,-11.2464581959241,3.45523851490077,-3.28027261488015,0.000156632676208107,5.86760907967877e-05,0.0029149483475768,0.000582750582750582,0.0201039916660681,"2H7PK","Ellis et al. 2021","Negative"
"722","b60c4a19b678f7856a404704e224e5fb","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Acetatifactor","uncultured_bacterium",4.31748529182437,7.38414391659397,-2.00484284532341,-9.36219004354353,2.46045139316662,-3.743918603214,0.000156632676208107,0.000274439686744437,0.00908672433697428,0.000582750582750582,0.0201039916660681,"2H7PK","Ellis et al. 2021","Negative"
"723","bf48484e2b9b62c6b7476411c3a949b0","d__Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae_R-7_group","uncultured_prokaryote",2.84506805847358,-2.10298173992173,5.30245655427006,7.2413265347143,2.6113021251773,2.77510315124756,0.000156632676208107,0.000522571525377871,0.0190110236206877,0,0,"2H7PK","Ellis et al. 2021","Positive"
"724","c1e6a3b26cc7d12c8f7e22ebb092e001","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA,6.16788690162752,10.4530600383422,-1.79967249068789,-12.3138648205066,2.38306261030409,-5.10476073888233,0.000156632676208107,6.74623004394616e-05,0.00336191496635628,0.000582750582750582,0.0201039916660681,"2H7PK","Ellis et al. 2021","Negative"
"725","c4c9038e73c8bf47fd4603db862aaa3b","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Incertae_Sedis","uncultured_bacterium",4.10317735538855,6.24734196605991,-1.94351367009924,-8.20791332937486,2.43426337196452,-3.3795762575596,0.000156632676208107,0.000362642717846546,0.0112013952859857,0.000582750582750582,0.0201039916660681,"2H7PK","Ellis et al. 2021","Negative"
"726","d006dd246f93f0b6c13cce206da7c478","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,3.38438876837044,10.9056393886162,-0.730749959639923,-10.2643692710097,4.93732382656432,-1.88444364541233,0.0245556313326766,0.000388859663438352,0.0136229372981579,0.00156158945221445,0.0388051428803094,"2H7PK","Ellis et al. 2021","Negative"
"727","d5f5b10a77280e764ab6249027f8a643","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","UCG-010","UCG-010","unidentified",2.95842481162855,-1.81302327400023,5.37326727460483,7.17348636853451,2.46110647451652,2.89820158330648,0.000156632676208107,0.00081026618647671,0.0252212807797501,0,0,"2H7PK","Ellis et al. 2021","Positive"
"728","d8eb518d96bf708e8353e78d62a39303","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinifilaceae","Butyricimonas",NA,6.92968404270446,11.5595230802648,-1.31323541590807,-12.8496811396094,2.93038829571196,-4.43653821298034,0.000156632676208107,8.23350262847051e-05,0.00423967261215702,0.000582750582750582,0.0201039916660681,"2H7PK","Ellis et al. 2021","Negative"
"729","ddae0a0ba963d1d71eed53711308c1c6","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,2.56378054949245,5.41191229705165,-0.523558514810206,-5.89086805935483,3.09863679947068,-1.86344639912136,0.0200470672414733,0.00255074881619708,0.044612882167758,0.00092875874125874,0.0266362459521542,"2H7PK","Ellis et al. 2021","Negative"
"730","e4a4b62b8e95409e3e2a60ea5fc6ec98","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","A2",NA,2.93313318961795,6.40517241122652,-1.98818701691945,-8.33535984119305,2.96973863315572,-2.79485313293298,0.000156632676208107,0.000305526987903569,0.00893282339180584,0.000582750582750582,0.0201039916660681,"2H7PK","Ellis et al. 2021","Negative"
"731","ec5f0a7f04cf950055317dbae70742e3","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,3.13788985737768,5.7870637293809,-2.15794236397172,-8.20641768612316,2.76518458902514,-2.9213496194835,0.000156632676208107,0.000248018740308161,0.00944338718436353,0.000582750582750582,0.0201039916660681,"2H7PK","Ellis et al. 2021","Negative"
"732","ee439d53b63264984b78ec36cb227b7b","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia","uncultured_bacterium",6.10337463655381,0.295789284333947,6.82573205658595,6.58432628780915,3.72890485571189,1.7030681200968,0.0379477421809888,0.00521391345692868,0.101112067928097,0.00147964015151519,0.0400369519439434,"2H7PK","Ellis et al. 2021","Positive"
"733","f9b3a2e871ee2146a01bc17e13765651","d__Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae_R-7_group","Blattella_germanica",2.86967757067828,-1.94646988760941,5.80554224629798,7.86204209779171,2.53288218325059,3.07812733802721,0.000156632676208107,0.000591841234423806,0.0195654597308554,0,0,"2H7PK","Ellis et al. 2021","Positive"
"734","fc02af89d869043b296114729009a5b0","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","CAG-352","uncultured_bacterium",4.5920737059498,9.46527862382525,-2.05985667566715,-11.0912626834978,2.66277206282284,-4.08377872909953,0.000156632676208107,0.000197420017787612,0.00571775716637428,0.000582750582750582,0.0201039916660681,"2H7PK","Ellis et al. 2021","Negative"
"735","fde7c8fde9ae55fb687496611a31a2d7","d__Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelotrichaceae","uncultured","uncultured_bacterium",1.14675538989021,2.79861780542224,-1.85688567545614,-4.66392516228216,2.6274738993207,-1.7168940440054,0.011140438093697,0.00463343813866384,0.0721566958076828,0.00112907925407925,0.0292505815418913,"2H7PK","Ellis et al. 2021","Negative"
"736","02b282568bb934d870824315c232fd8b","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA,5.5529616903128,9.36989608942628,-1.67769834069139,-11.1348798214665,2.3269017116443,-5.03800730809646,0.000156632676208107,0.000168092260965174,0.00505267835937582,0.000582750582750582,0.0167212414124825,"13C11MK4","Ellis et al. 2021","Negative"
"737","03af966ff07ddef2b87da992b85b600b","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA,1.04355958868581,3.9715355650073,-1.6654251727252,-6.23348442835464,3.43894359700352,-1.70409460371056,0.0222739811672388,0.00169395546159436,0.0332299983375139,0.00138403263403264,0.0298587588951348,"13C11MK4","Ellis et al. 2021","Negative"
"738","083641f7898f9a4585d1fd37bff2a72c","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia","uncultured_bacterium",3.06071395394948,-2.13567114405667,8.80399894788909,10.5813321484324,3.34386465096421,3.32173210530726,0.000156632676208107,0.000137729859462253,0.00695352963313084,0,0,"13C11MK4","Ellis et al. 2021","Positive"
"739","08994f6334d9f43ee60f977cd378a121","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","uncultured","unidentified",3.39586292012535,-2.16128909614126,8.24567140156227,10.3842064852837,3.78468748934162,2.81559726751127,0.000156632676208107,9.185290517859e-05,0.00616557336936923,0,0,"13C11MK4","Ellis et al. 2021","Positive"
"740","0ac7a50d03a66bf1d09b2f295e0da330","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia","uncultured_bacterium",6.72051808895078,0.206302160637966,8.55651804123807,7.6550237598965,5.10615803115028,1.19518671090083,0.0535723424827442,0.0141889616942484,0.20577309853043,0.00173004079254081,0.044837026797686,"13C11MK4","Ellis et al. 2021","Positive"
"741","15cc436343db1f1ba9db6c5b6bbf73c7","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,5.05687497653925,6.43172103743504,-1.160160250886,-7.57653228847318,3.54337482809929,-2.02739893507735,0.000156632676208107,0.0020257289089858,0.0410026651868577,0.000596408799533799,0.0169884828356774,"13C11MK4","Ellis et al. 2021","Negative"
"742","1607a4e251e2eb6cc7c4330a0fc767d3","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","uncultured",NA,2.49468617122307,-2.08271371911709,4.33312125597197,6.59696694370887,2.57728242965944,2.51541879965726,0.000156632676208107,0.00123286579345451,0.0328013556821562,4.55273892773986e-06,0.000202027789918456,"13C11MK4","Ellis et al. 2021","Positive"
"743","162fc8b6fa2602e7b81912980b7c8e0d","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA,4.56725421742642,7.63411102108855,-1.81489247785993,-9.6423912469634,2.67157721838485,-3.6200770168057,0.000156632676208107,0.000251763217768242,0.00686706943198501,0.000582750582750582,0.0167212414124825,"13C11MK4","Ellis et al. 2021","Negative"
"744","1db8b37913edafca869c6d415ad3aceb","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","Colidextribacter","uncultured_bacterium",6.63504751816824,7.41170636083164,5.67846604620696,-1.69196029945061,0.803469896864466,-2.06351511982032,0.00446578313667942,0.000342196871321158,0.010926331625333,0.000651041666666666,0.0180461022026807,"13C11MK4","Ellis et al. 2021","Negative"
"745","2f67d4dc5c14fddb3fd71c5da000094d","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,2.9026262270068,5.78615050077568,-1.82333212214447,-7.77722938443236,2.71806710754548,-2.82308731789974,0.000156632676208107,0.000816091808207678,0.0179478394454227,0.000582750582750582,0.0167212414124825,"13C11MK4","Ellis et al. 2021","Negative"
"746","3039d77adad79495aad656660f2a23b3","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,7.18047379667013,8.29936700745424,2.97125237743956,-5.3367344788995,3.41334106639846,-1.43676028540898,0.0245009418517793,0.00807388824825644,0.121307118650222,0.00145687645687646,0.033184140824947,"13C11MK4","Ellis et al. 2021","Negative"
"747","32b9a3491f04fadd3247a3c23a4cec8b","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,2.87314168561413,6.58063989804945,-0.571022496201449,-7.40044298796865,4.18259460616373,-1.62582128000802,0.0334090653160912,0.00134413314231069,0.0297029620084586,0.0019303613053613,0.0407918147783382,"13C11MK4","Ellis et al. 2021","Negative"
"748","33b68099f712688fce3a89de16ad7fc0","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",NA,3.48903286055605,5.57330328298888,-1.87824436852207,-7.49961815268382,2.55890469946956,-3.01631113416738,0.000156632676208107,0.000596613350006041,0.0144795483719255,0.000582750582750582,0.0167212414124825,"13C11MK4","Ellis et al. 2021","Negative"
"749","35ffdd51464e2c68179717e5334a1d7e","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides_salyersiae",6.06013029657754,10.7174585594096,-1.79719742268349,-12.5781903309548,2.52976625019928,-5.05911886911859,0.000156632676208107,6.71393725983574e-05,0.00270441518174143,0.000582750582750582,0.0167212414124825,"13C11MK4","Ellis et al. 2021","Negative"
"750","3b87e5599209f7d887a43615f4b17d02","d__Bacteria","Firmicutes","Clostridia","Monoglobales","Monoglobaceae","Monoglobus",NA,2.88835241557966,-2.06549681300498,6.47331643121041,8.84749858506538,3.28314544626288,2.72502510766642,0.000156632676208107,0.000368936213487298,0.0143224584340907,0,0,"13C11MK4","Ellis et al. 2021","Positive"
"751","4295e69a8d952504ffea0cd7a212098b","d__Bacteria","Cyanobacteria","Vampirivibrionia","Gastranaerophilales","Gastranaerophilales","Gastranaerophilales","uncultured_bacterium",2.12308277159894,7.1006882954757,-1.77226876557035,-9.28296187737368,3.79192274447395,-2.42141399035623,0.000156632676208107,0.00029179791593829,0.00750793060667863,0.000605514277389277,0.0170772070624952,"13C11MK4","Ellis et al. 2021","Negative"
"752","45f328a8d6ffb51d257e870777a296f2","d__Bacteria","Firmicutes","Clostridia","Clostridia_UCG-014","Clostridia_UCG-014","Clostridia_UCG-014","unidentified",4.13689998633599,-0.659495569891288,4.75519274428344,5.61062072715338,3.96029367489085,1.26759347675493,0.0513402418682941,0.0114960594337279,0.176377191309242,0.00249034819347323,0.0490282842270853,"13C11MK4","Ellis et al. 2021","Positive"
"753","4a9d7f0130768c56c58c48adedff0a67","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,1.96116370997658,-2.05057982510316,4.32908033150033,6.69933005212743,2.9709030882401,2.23196062257564,0.00224952570240855,0.00131375105974447,0.0355645630894267,4.55273892773986e-06,0.000202027789918456,"13C11MK4","Ellis et al. 2021","Positive"
"754","4b1bf8fe8218ca009042cc3beafc3e45","d__Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Candidatus_Arthromitus","uncultured_bacterium",1.16669059554833,-2.11900426482105,3.57956470749062,5.6218103842045,2.96049745181509,1.94546303767621,0.00447575128676227,0.00253342100243516,0.0529760836735679,0.000168451340326354,0.00532318274599114,"13C11MK4","Ellis et al. 2021","Positive"
"755","4b6601c218254f48c4324373112a78e7","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,0.899766887657926,-1.99916775249615,3.50418287695714,5.71369976252003,3.22892816611369,1.74655286361157,0.00447575128676227,0.00207411202962387,0.0514339135236459,0.000569092365967385,0.0117712650501682,"13C11MK4","Ellis et al. 2021","Positive"
"756","4d7c944540be414fd5de5821dd744f2f","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","A2","uncultured_bacterium",3.39452887709002,7.1384857241624,-2.00033034341901,-8.8237263968293,3.04623337461635,-3.02748304111652,0.000156632676208107,0.000265882910473655,0.00766727927556407,0.000582750582750582,0.0167212414124825,"13C11MK4","Ellis et al. 2021","Negative"
"757","51e441cbdcc80da0656e82293ae160b5","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA,5.72280489488644,8.1672549438004,2.89964227095888,-5.12876095988886,1.2994121987131,-3.97267104071419,0.000156632676208107,7.7389547510136e-07,0.000157817263475877,0.000582750582750582,0.0167212414124825,"13C11MK4","Ellis et al. 2021","Negative"
"758","5ff673d0e7624a6f249e9968b758ec0f","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,2.59563309911912,8.42286381423785,-1.81607224392599,-10.3369840727365,3.89210676663128,-2.69288973882987,0.000156632676208107,0.000311443103673085,0.00690868367001293,0.000582750582750582,0.0167212414124825,"13C11MK4","Ellis et al. 2021","Negative"
"759","62a2541e3de73ee368751e739e0ef259","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Acetatifactor",NA,2.89709209819532,8.74911628420868,-1.72018413732797,-10.3529001029959,3.53647591279958,-2.90265166020586,0.000156632676208107,6.38368793725276e-05,0.00260082965046711,0.000582750582750582,0.0167212414124825,"13C11MK4","Ellis et al. 2021","Negative"
"760","63f80677f72ea9a40894f0848e489ab8","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,3.04761869150482,6.69194555972005,-1.2463329269972,-8.68570124351183,3.71224437420644,-2.11700355109042,0.000156632676208107,0.000487061045739881,0.0119376599964701,0.000582750582750582,0.0167212414124825,"13C11MK4","Ellis et al. 2021","Negative"
"761","6797371940252066205fbd1b85d623ce","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides_intestinalis",12.0503490517504,10.6737653956847,12.595862238182,2.12342654446489,1.15658056377113,1.89365293332921,0.000156632676208107,0.000829813840742655,0.0392845206410575,0,0,"13C11MK4","Ellis et al. 2021","Positive"
"762","6b694d799e64e40662193c9cb8639bac","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","uncultured",NA,1.68442574253649,-2.02786472948113,9.01498016065972,10.865125891758,3.87463724547075,2.6828934218325,0.000156632676208107,8.770708641599e-05,0.00619064680280805,2.73164335664391e-05,0.00114414331661951,"13C11MK4","Ellis et al. 2021","Positive"
"763","7098d462aae032d6422c2781e5297764","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnoclostridium",NA,4.35111932871191,2.42074515848051,6.65248746103179,4.3884178690614,3.15008731357256,1.39383041430378,0.0423174253098123,0.0072373000489819,0.122262010023687,0.0015160620629371,0.0403190534981535,"13C11MK4","Ellis et al. 2021","Positive"
"764","741bd135e614533f94df0ce08b8dccd0","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA,5.48856440373013,9.91242353999604,-1.78647265750693,-11.8045488529241,2.53076435043468,-4.69227866403829,0.000156632676208107,8.24516094084487e-05,0.00305889634816298,0.000582750582750582,0.0167212414124825,"13C11MK4","Ellis et al. 2021","Negative"
"765","7de3b41e5960b863c1ac5bd5e59c540d","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Incertae_Sedis","uncultured_bacterium",3.64661468432411,5.51006937523662,-1.92607015772702,-7.41874481931499,2.79328125999193,-2.84890411489857,0.000156632676208107,0.00111210243346729,0.0216935417290643,0.000582750582750582,0.0167212414124825,"13C11MK4","Ellis et al. 2021","Negative"
"766","7fac4964fbc95ab2f51af4fc6a3f5b48","d__Bacteria","Firmicutes","Bacilli","Acholeplasmatales","Acholeplasmataceae","Anaeroplasma","uncultured_bacterium",3.46200522653577,-2.35057635860669,6.53869758475417,10.0367596530027,4.02876548090916,2.58575397627739,0.000156632676208107,0.000122586303601365,0.00756565222550192,0,0,"13C11MK4","Ellis et al. 2021","Positive"
"767","8135a6df58104fa3c087743d36785d15","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia","uncultured_bacterium",3.28553735229122,-2.21659001447522,5.71314030280371,8.41541866070024,2.91854781328908,2.80296698045036,0.000156632676208107,0.000329167629839823,0.0146002711759338,0,0,"13C11MK4","Ellis et al. 2021","Positive"
"768","885e7487e5f43d53cd1e3ee0f8a99983","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,6.36117512767971,5.5708962309527,8.53983018039538,2.93930109352781,1.57520978937668,1.69324680119687,0.0424118837224145,0.00202573820943936,0.065468293605847,0.00174825174825179,0.0420214586972506,"13C11MK4","Ellis et al. 2021","Positive"
"769","8dde7ab997d5419d772d3686e259a471","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,6.83178579575621,10.5980350191335,-0.594168249742403,-10.9187110464943,3.81217936391918,-2.8395582109827,0.000156632676208107,0.000387205404205876,0.0117228139486921,0.000582750582750582,0.0167212414124825,"13C11MK4","Ellis et al. 2021","Negative"
"770","8eb2d524264d1cfc38cb98d2e8ced741","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","uncultured","gut_metagenome",4.16517957185904,7.54698614448636,-1.68568153440964,-8.96400158855642,2.47835768167553,-3.67007757566357,0.000156632676208107,0.000387024112190848,0.00960781688181591,0.000582750582750582,0.0167212414124825,"13C11MK4","Ellis et al. 2021","Negative"
"771","a71cdf6dfad47e314dac628dbcdf2dd6","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","uncultured",NA,1.54011450882487,-2.08857410979476,4.66030261592702,6.60824615270413,2.87131556811287,2.2756241099959,0.00224952570240855,0.00131030020539588,0.0363133001514216,5.91856060606147e-05,0.00213828136052917,"13C11MK4","Ellis et al. 2021","Positive"
